buffer_size 32768
Pin to CPU 4
Pointer Chasing: 86530871 cycles.
Pointer Chasing: 86516968 cycles.
Pointer Chasing: 86464458 cycles.
Pointer Chasing: 86434413 cycles.
Pointer Chasing: 86461708 cycles.
Pointer Chasing: 86629533 cycles.
Pointer Chasing: 86762096 cycles.
Pointer Chasing: 86548598 cycles.
Pointer Chasing: 86580815 cycles.
Pointer Chasing: 86629579 cycles.
Pointer Chasing: 86448807 cycles.
Pointer Chasing: 86461703 cycles.
Pointer Chasing: 86420853 cycles.
Pointer Chasing: 86576219 cycles.
Pointer Chasing: 86608592 cycles.
Pointer Chasing: 86290691 cycles.
Pointer Chasing: 86464867 cycles.
Pointer Chasing: 86560377 cycles.
Pointer Chasing: 86506387 cycles.
Pointer Chasing: 86420370 cycles.
Pointer Chasing: 86434443 cycles.
Pointer Chasing: 86489107 cycles.
Pointer Chasing: 86402157 cycles.
Pointer Chasing: 86400385 cycles.
Pointer Chasing: 86558179 cycles.
Pointer Chasing: 86491028 cycles.
Pointer Chasing: 86449318 cycles.
Pointer Chasing: 86430793 cycles.
Pointer Chasing: 86343602 cycles.
Pointer Chasing: 86300305 cycles.
Pointer Chasing: 86435262 cycles.
Pointer Chasing: 86797576 cycles.
Pointer Chasing: 86573548 cycles.
Pointer Chasing: 87029017 cycles.
Pointer Chasing: 86766187 cycles.
Pointer Chasing: 86560190 cycles.
Pointer Chasing: 86522728 cycles.
Pointer Chasing: 86367726 cycles.
Pointer Chasing: 86268043 cycles.
Pointer Chasing: 86269828 cycles.
Pointer Chasing: 86360437 cycles.
Pointer Chasing: 86372687 cycles.
Pointer Chasing: 86513578 cycles.
Pointer Chasing: 86371460 cycles.
Pointer Chasing: 86391105 cycles.
Pointer Chasing: 86435151 cycles.
Pointer Chasing: 86482697 cycles.
Pointer Chasing: 86429248 cycles.
Pointer Chasing: 86987013 cycles.
Pointer Chasing: 86873399 cycles.
Pointer Chasing: 87145883 cycles.
Pointer Chasing: 86928309 cycles.
Pointer Chasing: 86896579 cycles.
Pointer Chasing: 86881346 cycles.
Pointer Chasing: 86914542 cycles.
Pointer Chasing: 86734593 cycles.
Pointer Chasing: 86519202 cycles.
Pointer Chasing: 86665923 cycles.
Pointer Chasing: 86382457 cycles.
Pointer Chasing: 86330991 cycles.
Pointer Chasing: 86800167 cycles.
Pointer Chasing: 86552549 cycles.
Pointer Chasing: 86495616 cycles.
Pointer Chasing: 86627072 cycles.
Pointer Chasing: 86619721 cycles.
Pointer Chasing: 86447415 cycles.
Pointer Chasing: 86260310 cycles.
Pointer Chasing: 86534542 cycles.
Pointer Chasing: 86344491 cycles.
Pointer Chasing: 86310637 cycles.
Pointer Chasing: 86346396 cycles.
Pointer Chasing: 86391670 cycles.
Pointer Chasing: 86335320 cycles.
Pointer Chasing: 86452704 cycles.
Pointer Chasing: 86304902 cycles.
Pointer Chasing: 86290566 cycles.
Pointer Chasing: 86317249 cycles.
Pointer Chasing: 86494381 cycles.
Pointer Chasing: 86287070 cycles.
Pointer Chasing: 86306770 cycles.
Pointer Chasing: 86436864 cycles.
Pointer Chasing: 86383170 cycles.
Pointer Chasing: 86352762 cycles.
Pointer Chasing: 86274018 cycles.
Pointer Chasing: 86399826 cycles.
Pointer Chasing: 86598054 cycles.
Pointer Chasing: 86680466 cycles.
Pointer Chasing: 86824080 cycles.
Pointer Chasing: 86592140 cycles.
Pointer Chasing: 86413615 cycles.
Pointer Chasing: 86654639 cycles.
Pointer Chasing: 87139091 cycles.
Pointer Chasing: 87031821 cycles.
Pointer Chasing: 86891443 cycles.
Pointer Chasing: 87037933 cycles.
Pointer Chasing: 86520439 cycles.
Pointer Chasing: 87110370 cycles.
Pointer Chasing: 86980160 cycles.
Pointer Chasing: 87028776 cycles.
Pointer Chasing: 86897657 cycles.
Pointer Chasing: 86995108 cycles.
Pointer Chasing: 86839584 cycles.
Pointer Chasing: 86555843 cycles.
Pointer Chasing: 86429636 cycles.
Pointer Chasing: 86401552 cycles.
Pointer Chasing: 86396769 cycles.
Pointer Chasing: 86473346 cycles.
Pointer Chasing: 86455764 cycles.
Pointer Chasing: 86558498 cycles.
Pointer Chasing: 86674369 cycles.
Pointer Chasing: 86415732 cycles.
Pointer Chasing: 86315673 cycles.
Pointer Chasing: 86371428 cycles.
Pointer Chasing: 86560429 cycles.
Pointer Chasing: 86468127 cycles.
Pointer Chasing: 86875842 cycles.
Pointer Chasing: 86538779 cycles.
Pointer Chasing: 86295913 cycles.
Pointer Chasing: 86560057 cycles.
Pointer Chasing: 86369267 cycles.
Pointer Chasing: 86377724 cycles.
Pointer Chasing: 86478396 cycles.
Pointer Chasing: 86427926 cycles.
Pointer Chasing: 86524095 cycles.
Pointer Chasing: 86252553 cycles.
Pointer Chasing: 86377243 cycles.
Pointer Chasing: 86280602 cycles.
Pointer Chasing: 86346501 cycles.
Pointer Chasing: 86360293 cycles.
Pointer Chasing: 86381936 cycles.
Pointer Chasing: 86421995 cycles.
Pointer Chasing: 86372520 cycles.
Pointer Chasing: 86487426 cycles.
Pointer Chasing: 86424235 cycles.
Pointer Chasing: 86372155 cycles.
Pointer Chasing: 86411382 cycles.
Pointer Chasing: 86312500 cycles.
Pointer Chasing: 86341732 cycles.
Pointer Chasing: 86452563 cycles.
Pointer Chasing: 86378565 cycles.
Pointer Chasing: 86831425 cycles.
Pointer Chasing: 86509764 cycles.
Pointer Chasing: 86561315 cycles.
Pointer Chasing: 86555033 cycles.
Pointer Chasing: 86530183 cycles.
Pointer Chasing: 86410022 cycles.
Pointer Chasing: 86504678 cycles.
Pointer Chasing: 86501872 cycles.
Pointer Chasing: 86412693 cycles.
Pointer Chasing: 86455268 cycles.
Pointer Chasing: 86347617 cycles.
Pointer Chasing: 86462678 cycles.
Pointer Chasing: 86271957 cycles.
Pointer Chasing: 86289054 cycles.
Pointer Chasing: 86537580 cycles.
Pointer Chasing: 86435997 cycles.
Pointer Chasing: 86311385 cycles.
Pointer Chasing: 86349507 cycles.
Pointer Chasing: 86562137 cycles.
Pointer Chasing: 86454537 cycles.
Pointer Chasing: 86514146 cycles.
Pointer Chasing: 86307951 cycles.
Pointer Chasing: 86401703 cycles.
Pointer Chasing: 86554389 cycles.
Pointer Chasing: 86586016 cycles.
Pointer Chasing: 86474122 cycles.
Pointer Chasing: 86361276 cycles.
Pointer Chasing: 86351821 cycles.
Pointer Chasing: 86269738 cycles.
Pointer Chasing: 86529281 cycles.
Pointer Chasing: 86799044 cycles.
Pointer Chasing: 86657231 cycles.
Pointer Chasing: 86634892 cycles.
Pointer Chasing: 86648717 cycles.
Pointer Chasing: 86390072 cycles.
Pointer Chasing: 86306743 cycles.
Pointer Chasing: 86450630 cycles.
Pointer Chasing: 86431080 cycles.
Pointer Chasing: 86304162 cycles.
Pointer Chasing: 86388479 cycles.
Pointer Chasing: 86490103 cycles.
Pointer Chasing: 86334442 cycles.
Pointer Chasing: 86449567 cycles.
Pointer Chasing: 86307387 cycles.
Pointer Chasing: 86401375 cycles.
Pointer Chasing: 86345363 cycles.
Pointer Chasing: 86347119 cycles.
Pointer Chasing: 86379955 cycles.
Pointer Chasing: 86469462 cycles.
Pointer Chasing: 86468793 cycles.
Pointer Chasing: 86466869 cycles.
Pointer Chasing: 86441133 cycles.
Pointer Chasing: 86325514 cycles.
Pointer Chasing: 86406182 cycles.
Pointer Chasing: 86463617 cycles.
Pointer Chasing: 86770771 cycles.
Pointer Chasing: 86720558 cycles.
Pointer Chasing: 86702844 cycles.
Pointer Chasing: 86559774 cycles.
Pointer Chasing: 86391906 cycles.
Pointer Chasing: 86535438 cycles.
Pointer Chasing: 86422099 cycles.
Pointer Chasing: 86409713 cycles.
Pointer Chasing: 86534779 cycles.
Pointer Chasing: 86442976 cycles.
Pointer Chasing: 86461158 cycles.
Pointer Chasing: 86288130 cycles.
Pointer Chasing: 86529746 cycles.
Pointer Chasing: 86345247 cycles.
Pointer Chasing: 86401763 cycles.
Pointer Chasing: 86330070 cycles.
Pointer Chasing: 86367811 cycles.
Pointer Chasing: 86333635 cycles.
Pointer Chasing: 86420947 cycles.
Pointer Chasing: 86566993 cycles.
Pointer Chasing: 86537949 cycles.
Pointer Chasing: 86353645 cycles.
Pointer Chasing: 86301962 cycles.
Pointer Chasing: 86448639 cycles.
Pointer Chasing: 86404117 cycles.
Pointer Chasing: 86493451 cycles.
Pointer Chasing: 86463800 cycles.
Pointer Chasing: 86400787 cycles.
Pointer Chasing: 86287984 cycles.
Pointer Chasing: 86787863 cycles.
Pointer Chasing: 86473561 cycles.
Pointer Chasing: 86445085 cycles.
Pointer Chasing: 86646282 cycles.
Pointer Chasing: 86326152 cycles.
Pointer Chasing: 86363663 cycles.
Pointer Chasing: 86423808 cycles.
Pointer Chasing: 86354819 cycles.
Pointer Chasing: 86404342 cycles.
Pointer Chasing: 86517702 cycles.
Pointer Chasing: 86601308 cycles.
Pointer Chasing: 86438421 cycles.
Pointer Chasing: 86314009 cycles.
Pointer Chasing: 86795904 cycles.
Pointer Chasing: 86869386 cycles.
Pointer Chasing: 86648543 cycles.
Pointer Chasing: 86621588 cycles.
Pointer Chasing: 86984461 cycles.
Pointer Chasing: 86868849 cycles.
Pointer Chasing: 86812017 cycles.
Pointer Chasing: 86502329 cycles.
Pointer Chasing: 86322589 cycles.
Pointer Chasing: 86452917 cycles.
Pointer Chasing: 86436131 cycles.
Pointer Chasing: 86268298 cycles.
Pointer Chasing: 86571695 cycles.
Pointer Chasing: 86603667 cycles.
Pointer Chasing: 86426593 cycles.
Pointer Chasing: 86906791 cycles.
Pointer Chasing: 86331588 cycles.
Pointer Chasing: 86372064 cycles.
Pointer Chasing: 86472725 cycles.
Pointer Chasing: 86290424 cycles.
Pointer Chasing: 86457469 cycles.
Pointer Chasing: 86408369 cycles.
Pointer Chasing: 86266720 cycles.
Pointer Chasing: 86380189 cycles.
Pointer Chasing: 86322354 cycles.
Pointer Chasing: 86331305 cycles.
Pointer Chasing: 86310389 cycles.
Pointer Chasing: 86404859 cycles.
Pointer Chasing: 86384273 cycles.
Pointer Chasing: 86357988 cycles.
Pointer Chasing: 86522134 cycles.
Pointer Chasing: 86381659 cycles.
Pointer Chasing: 86381803 cycles.
Pointer Chasing: 86322867 cycles.
Pointer Chasing: 86494348 cycles.
Pointer Chasing: 86254352 cycles.
Pointer Chasing: 86352368 cycles.
Pointer Chasing: 86406238 cycles.
Pointer Chasing: 86355397 cycles.
Pointer Chasing: 86292364 cycles.
Pointer Chasing: 86607416 cycles.
Pointer Chasing: 86486265 cycles.
Pointer Chasing: 86598024 cycles.
Pointer Chasing: 86365885 cycles.
Pointer Chasing: 86413143 cycles.
Pointer Chasing: 86988394 cycles.
Pointer Chasing: 86735417 cycles.
Pointer Chasing: 86726400 cycles.
Pointer Chasing: 86720090 cycles.
Pointer Chasing: 86797406 cycles.
Pointer Chasing: 86744079 cycles.
Pointer Chasing: 86906550 cycles.
Pointer Chasing: 86780466 cycles.
Pointer Chasing: 86992819 cycles.
Pointer Chasing: 86909569 cycles.
Pointer Chasing: 86812480 cycles.
Pointer Chasing: 86347589 cycles.
Pointer Chasing: 86386440 cycles.
Pointer Chasing: 86544280 cycles.
Pointer Chasing: 86502932 cycles.
Pointer Chasing: 86292279 cycles.
Pointer Chasing: 86324311 cycles.
Pointer Chasing: 86277564 cycles.
Pointer Chasing: 86514861 cycles.
Pointer Chasing: 86279762 cycles.
Pointer Chasing: 86408032 cycles.
Pointer Chasing: 86436780 cycles.
Pointer Chasing: 86804928 cycles.
Pointer Chasing: 86943933 cycles.
Pointer Chasing: 87100741 cycles.
Pointer Chasing: 87037738 cycles.
Pointer Chasing: 86606332 cycles.
Pointer Chasing: 86524237 cycles.
Pointer Chasing: 86550917 cycles.
Pointer Chasing: 86464267 cycles.
Pointer Chasing: 86412136 cycles.
Pointer Chasing: 86305849 cycles.
Pointer Chasing: 86396176 cycles.
Pointer Chasing: 86315226 cycles.
Pointer Chasing: 86607456 cycles.
Pointer Chasing: 86385178 cycles.
Pointer Chasing: 86277700 cycles.
Pointer Chasing: 86431285 cycles.
Pointer Chasing: 86434823 cycles.
Pointer Chasing: 86296511 cycles.
Pointer Chasing: 86269553 cycles.
Pointer Chasing: 86372993 cycles.
Pointer Chasing: 86318609 cycles.
Pointer Chasing: 86300186 cycles.
Pointer Chasing: 86321691 cycles.
Pointer Chasing: 86379384 cycles.
Pointer Chasing: 86480480 cycles.
Pointer Chasing: 86329038 cycles.
Pointer Chasing: 86364668 cycles.
Pointer Chasing: 86338702 cycles.
Pointer Chasing: 86313129 cycles.
Pointer Chasing: 86428935 cycles.
Pointer Chasing: 86660871 cycles.
Pointer Chasing: 86496971 cycles.
Pointer Chasing: 86445733 cycles.
Pointer Chasing: 86415618 cycles.
Pointer Chasing: 86331415 cycles.
Pointer Chasing: 86466653 cycles.
Pointer Chasing: 86558589 cycles.
Pointer Chasing: 86437491 cycles.
Pointer Chasing: 86320184 cycles.
Pointer Chasing: 86416712 cycles.
Pointer Chasing: 86313061 cycles.
Pointer Chasing: 86406503 cycles.
Pointer Chasing: 86684386 cycles.
Pointer Chasing: 89617755 cycles.
Pointer Chasing: 87579901 cycles.
Pointer Chasing: 88027820 cycles.
Pointer Chasing: 87077706 cycles.
Pointer Chasing: 87041482 cycles.
Pointer Chasing: 87082675 cycles.
Pointer Chasing: 87198618 cycles.
Pointer Chasing: 86730056 cycles.
Pointer Chasing: 86772842 cycles.
Pointer Chasing: 86563523 cycles.
Pointer Chasing: 86612852 cycles.
Pointer Chasing: 86675891 cycles.
Pointer Chasing: 86966712 cycles.
Pointer Chasing: 87065664 cycles.
Pointer Chasing: 86863710 cycles.
Pointer Chasing: 86861250 cycles.
Pointer Chasing: 86920766 cycles.
Pointer Chasing: 87393553 cycles.
Pointer Chasing: 86808638 cycles.
Pointer Chasing: 86533101 cycles.
Pointer Chasing: 86379373 cycles.
Pointer Chasing: 86766391 cycles.
Pointer Chasing: 86601281 cycles.
Pointer Chasing: 86281168 cycles.
Pointer Chasing: 86568054 cycles.
Pointer Chasing: 86395813 cycles.
buffer_size 778240
Pin to CPU 4
lfsr_bit 25
Pointer Chasing: 92836978 cycles.
Pointer Chasing: 89250139 cycles.
Pointer Chasing: 88949905 cycles.
Pointer Chasing: 88761498 cycles.
Pointer Chasing: 88843421 cycles.
Pointer Chasing: 88017334 cycles.
Pointer Chasing: 87729331 cycles.
Pointer Chasing: 87696809 cycles.
Pointer Chasing: 87744911 cycles.
Pointer Chasing: 87925183 cycles.
Pointer Chasing: 87810354 cycles.
Pointer Chasing: 87654764 cycles.
Pointer Chasing: 87810117 cycles.
Pointer Chasing: 87681370 cycles.
Pointer Chasing: 87737163 cycles.
Pointer Chasing: 88109481 cycles.
Pointer Chasing: 87789584 cycles.
Pointer Chasing: 87623755 cycles.
Pointer Chasing: 87781401 cycles.
Pointer Chasing: 87738532 cycles.
Pointer Chasing: 87690178 cycles.
Pointer Chasing: 87585546 cycles.
Pointer Chasing: 87533918 cycles.
Pointer Chasing: 87447058 cycles.
Pointer Chasing: 87767238 cycles.
Pointer Chasing: 87520501 cycles.
Pointer Chasing: 87792538 cycles.
Pointer Chasing: 87680366 cycles.
Pointer Chasing: 87511401 cycles.
Pointer Chasing: 87738500 cycles.
Pointer Chasing: 87587686 cycles.
Pointer Chasing: 87726709 cycles.
Pointer Chasing: 87544511 cycles.
Pointer Chasing: 87433081 cycles.
Pointer Chasing: 87695677 cycles.
Pointer Chasing: 87567771 cycles.
Pointer Chasing: 87606797 cycles.
Pointer Chasing: 87415652 cycles.
Pointer Chasing: 87461416 cycles.
Pointer Chasing: 87657896 cycles.
Pointer Chasing: 88090371 cycles.
Pointer Chasing: 87939097 cycles.
Pointer Chasing: 87723451 cycles.
Pointer Chasing: 87782006 cycles.
Pointer Chasing: 87509322 cycles.
Pointer Chasing: 87616964 cycles.
Pointer Chasing: 87643393 cycles.
Pointer Chasing: 87520236 cycles.
Pointer Chasing: 87473619 cycles.
Pointer Chasing: 87566393 cycles.
Pointer Chasing: 87542478 cycles.
Pointer Chasing: 87521628 cycles.
Pointer Chasing: 87529878 cycles.
Pointer Chasing: 87679346 cycles.
Pointer Chasing: 87672956 cycles.
Pointer Chasing: 87441525 cycles.
Pointer Chasing: 87489728 cycles.
Pointer Chasing: 87554086 cycles.
Pointer Chasing: 87435399 cycles.
Pointer Chasing: 87481506 cycles.
Pointer Chasing: 87412713 cycles.
Pointer Chasing: 87637074 cycles.
Pointer Chasing: 87654071 cycles.
Pointer Chasing: 87662407 cycles.
Pointer Chasing: 87419816 cycles.
Pointer Chasing: 87436785 cycles.
Pointer Chasing: 87505389 cycles.
Pointer Chasing: 87687819 cycles.
Pointer Chasing: 87747814 cycles.
Pointer Chasing: 87600937 cycles.
Pointer Chasing: 87369117 cycles.
Pointer Chasing: 87178192 cycles.
Pointer Chasing: 87190624 cycles.
Pointer Chasing: 87151364 cycles.
Pointer Chasing: 87358059 cycles.
Pointer Chasing: 87331225 cycles.
Pointer Chasing: 87274518 cycles.
Pointer Chasing: 87125629 cycles.
Pointer Chasing: 87135705 cycles.
Pointer Chasing: 87178069 cycles.
Pointer Chasing: 87829829 cycles.
Pointer Chasing: 87881453 cycles.
Pointer Chasing: 88088437 cycles.
Pointer Chasing: 88050586 cycles.
Pointer Chasing: 88092651 cycles.
Pointer Chasing: 88021702 cycles.
Pointer Chasing: 88001603 cycles.
Pointer Chasing: 88128190 cycles.
Pointer Chasing: 88271610 cycles.
Pointer Chasing: 88066136 cycles.
Pointer Chasing: 88012999 cycles.
Pointer Chasing: 87543244 cycles.
Pointer Chasing: 87718579 cycles.
Pointer Chasing: 87837746 cycles.
Pointer Chasing: 87756029 cycles.
Pointer Chasing: 87749140 cycles.
Pointer Chasing: 87848784 cycles.
Pointer Chasing: 87720333 cycles.
Pointer Chasing: 87586525 cycles.
Pointer Chasing: 87955067 cycles.
Pointer Chasing: 88117905 cycles.
Pointer Chasing: 88095364 cycles.
Pointer Chasing: 88218800 cycles.
Pointer Chasing: 88287672 cycles.
Pointer Chasing: 87965643 cycles.
Pointer Chasing: 87959409 cycles.
Pointer Chasing: 87980158 cycles.
Pointer Chasing: 88011279 cycles.
Pointer Chasing: 87754935 cycles.
Pointer Chasing: 87633862 cycles.
Pointer Chasing: 87580738 cycles.
Pointer Chasing: 87581612 cycles.
Pointer Chasing: 87664316 cycles.
Pointer Chasing: 87670228 cycles.
Pointer Chasing: 87527139 cycles.
Pointer Chasing: 88021769 cycles.
Pointer Chasing: 87435277 cycles.
Pointer Chasing: 87719261 cycles.
Pointer Chasing: 87877435 cycles.
Pointer Chasing: 87623359 cycles.
Pointer Chasing: 87817857 cycles.
Pointer Chasing: 87667692 cycles.
Pointer Chasing: 87764413 cycles.
Pointer Chasing: 87834295 cycles.
Pointer Chasing: 87723805 cycles.
Pointer Chasing: 87800459 cycles.
Pointer Chasing: 87591765 cycles.
Pointer Chasing: 87473438 cycles.
Pointer Chasing: 87517097 cycles.
Pointer Chasing: 87580948 cycles.
Pointer Chasing: 87871764 cycles.
Pointer Chasing: 87672789 cycles.
Pointer Chasing: 87515541 cycles.
Pointer Chasing: 87570794 cycles.
Pointer Chasing: 87706279 cycles.
Pointer Chasing: 87703263 cycles.
Pointer Chasing: 87505535 cycles.
Pointer Chasing: 87644253 cycles.
Pointer Chasing: 87567114 cycles.
Pointer Chasing: 87560319 cycles.
Pointer Chasing: 87560726 cycles.
Pointer Chasing: 87547555 cycles.
Pointer Chasing: 87698633 cycles.
Pointer Chasing: 87538644 cycles.
Pointer Chasing: 87542017 cycles.
Pointer Chasing: 87398539 cycles.
Pointer Chasing: 87452981 cycles.
Pointer Chasing: 87675228 cycles.
Pointer Chasing: 87802407 cycles.
Pointer Chasing: 87835652 cycles.
Pointer Chasing: 87821668 cycles.
Pointer Chasing: 87747514 cycles.
Pointer Chasing: 87421118 cycles.
Pointer Chasing: 87540330 cycles.
Pointer Chasing: 87647438 cycles.
Pointer Chasing: 87519896 cycles.
Pointer Chasing: 87551382 cycles.
Pointer Chasing: 87435854 cycles.
Pointer Chasing: 87457442 cycles.
Pointer Chasing: 87543653 cycles.
Pointer Chasing: 87614864 cycles.
Pointer Chasing: 87608120 cycles.
Pointer Chasing: 87696744 cycles.
Pointer Chasing: 87728284 cycles.
Pointer Chasing: 87516692 cycles.
Pointer Chasing: 87561998 cycles.
Pointer Chasing: 87589273 cycles.
Pointer Chasing: 87509254 cycles.
Pointer Chasing: 87464659 cycles.
Pointer Chasing: 87584685 cycles.
Pointer Chasing: 87423101 cycles.
Pointer Chasing: 87515987 cycles.
Pointer Chasing: 87556785 cycles.
Pointer Chasing: 87803004 cycles.
Pointer Chasing: 87647322 cycles.
Pointer Chasing: 87652771 cycles.
Pointer Chasing: 87856430 cycles.
Pointer Chasing: 87707136 cycles.
Pointer Chasing: 87755185 cycles.
Pointer Chasing: 87477877 cycles.
Pointer Chasing: 87731014 cycles.
Pointer Chasing: 87499588 cycles.
Pointer Chasing: 87451900 cycles.
Pointer Chasing: 87470624 cycles.
Pointer Chasing: 87452292 cycles.
Pointer Chasing: 87541119 cycles.
Pointer Chasing: 87672858 cycles.
Pointer Chasing: 88130491 cycles.
Pointer Chasing: 88151963 cycles.
Pointer Chasing: 87982840 cycles.
Pointer Chasing: 87563981 cycles.
Pointer Chasing: 87561263 cycles.
Pointer Chasing: 87490985 cycles.
Pointer Chasing: 87654758 cycles.
Pointer Chasing: 87523879 cycles.
Pointer Chasing: 87681575 cycles.
Pointer Chasing: 87587244 cycles.
Pointer Chasing: 87526164 cycles.
Pointer Chasing: 87810033 cycles.
Pointer Chasing: 87576391 cycles.
Pointer Chasing: 87460524 cycles.
Pointer Chasing: 87819101 cycles.
Pointer Chasing: 88132269 cycles.
Pointer Chasing: 88177498 cycles.
Pointer Chasing: 87945354 cycles.
Pointer Chasing: 87822536 cycles.
Pointer Chasing: 87529509 cycles.
Pointer Chasing: 87633748 cycles.
Pointer Chasing: 87780088 cycles.
Pointer Chasing: 87468647 cycles.
Pointer Chasing: 87609351 cycles.
Pointer Chasing: 87585857 cycles.
Pointer Chasing: 87430605 cycles.
Pointer Chasing: 87669671 cycles.
Pointer Chasing: 87452687 cycles.
Pointer Chasing: 87831781 cycles.
Pointer Chasing: 87595360 cycles.
Pointer Chasing: 87608229 cycles.
Pointer Chasing: 87473595 cycles.
Pointer Chasing: 87531578 cycles.
Pointer Chasing: 87517850 cycles.
Pointer Chasing: 87545354 cycles.
Pointer Chasing: 87580274 cycles.
Pointer Chasing: 87547316 cycles.
Pointer Chasing: 87444359 cycles.
Pointer Chasing: 87484632 cycles.
Pointer Chasing: 87535599 cycles.
Pointer Chasing: 87482672 cycles.
Pointer Chasing: 87473098 cycles.
Pointer Chasing: 87545308 cycles.
Pointer Chasing: 87649911 cycles.
Pointer Chasing: 87676647 cycles.
Pointer Chasing: 87581482 cycles.
Pointer Chasing: 87746716 cycles.
Pointer Chasing: 87547189 cycles.
Pointer Chasing: 87610705 cycles.
Pointer Chasing: 87713256 cycles.
Pointer Chasing: 87642009 cycles.
Pointer Chasing: 87550712 cycles.
Pointer Chasing: 87699228 cycles.
Pointer Chasing: 88017532 cycles.
Pointer Chasing: 87968624 cycles.
Pointer Chasing: 88398845 cycles.
Pointer Chasing: 88003811 cycles.
Pointer Chasing: 88126358 cycles.
Pointer Chasing: 87995584 cycles.
Pointer Chasing: 88040957 cycles.
Pointer Chasing: 87966182 cycles.
Pointer Chasing: 88037550 cycles.
Pointer Chasing: 87999473 cycles.
Pointer Chasing: 87716442 cycles.
Pointer Chasing: 88222655 cycles.
Pointer Chasing: 88053726 cycles.
Pointer Chasing: 87942894 cycles.
Pointer Chasing: 88013879 cycles.
Pointer Chasing: 87908954 cycles.
Pointer Chasing: 88067346 cycles.
Pointer Chasing: 87931827 cycles.
Pointer Chasing: 87748125 cycles.
Pointer Chasing: 87771817 cycles.
Pointer Chasing: 87873541 cycles.
Pointer Chasing: 87580248 cycles.
Pointer Chasing: 87604071 cycles.
Pointer Chasing: 87545692 cycles.
Pointer Chasing: 87750326 cycles.
Pointer Chasing: 87638592 cycles.
Pointer Chasing: 87530739 cycles.
Pointer Chasing: 87549599 cycles.
Pointer Chasing: 87459622 cycles.
Pointer Chasing: 87796211 cycles.
Pointer Chasing: 87695364 cycles.
Pointer Chasing: 87657910 cycles.
Pointer Chasing: 87665609 cycles.
Pointer Chasing: 87861852 cycles.
Pointer Chasing: 87931708 cycles.
Pointer Chasing: 88036367 cycles.
Pointer Chasing: 88137267 cycles.
Pointer Chasing: 88059855 cycles.
Pointer Chasing: 88097171 cycles.
Pointer Chasing: 87750946 cycles.
Pointer Chasing: 87573233 cycles.
Pointer Chasing: 87454137 cycles.
Pointer Chasing: 87505021 cycles.
Pointer Chasing: 87510004 cycles.
Pointer Chasing: 87854696 cycles.
Pointer Chasing: 87949550 cycles.
Pointer Chasing: 87720511 cycles.
Pointer Chasing: 87659497 cycles.
Pointer Chasing: 87987944 cycles.
Pointer Chasing: 87840916 cycles.
Pointer Chasing: 88005952 cycles.
Pointer Chasing: 88004809 cycles.
Pointer Chasing: 87819607 cycles.
Pointer Chasing: 87618091 cycles.
Pointer Chasing: 87475458 cycles.
Pointer Chasing: 87648115 cycles.
Pointer Chasing: 87758765 cycles.
Pointer Chasing: 87449551 cycles.
Pointer Chasing: 87552637 cycles.
Pointer Chasing: 87677459 cycles.
Pointer Chasing: 87735126 cycles.
Pointer Chasing: 87807067 cycles.
Pointer Chasing: 87675307 cycles.
Pointer Chasing: 87494755 cycles.
Pointer Chasing: 87694870 cycles.
Pointer Chasing: 87625231 cycles.
Pointer Chasing: 87805122 cycles.
Pointer Chasing: 87541386 cycles.
Pointer Chasing: 87626342 cycles.
Pointer Chasing: 87716208 cycles.
Pointer Chasing: 87925795 cycles.
Pointer Chasing: 87809551 cycles.
Pointer Chasing: 87782144 cycles.
Pointer Chasing: 87601640 cycles.
Pointer Chasing: 87566744 cycles.
Pointer Chasing: 87763746 cycles.
Pointer Chasing: 87582362 cycles.
Pointer Chasing: 87619481 cycles.
Pointer Chasing: 87429481 cycles.
Pointer Chasing: 87424488 cycles.
Pointer Chasing: 87693317 cycles.
Pointer Chasing: 87473788 cycles.
Pointer Chasing: 87680931 cycles.
Pointer Chasing: 87659772 cycles.
Pointer Chasing: 87772798 cycles.
Pointer Chasing: 87468790 cycles.
Pointer Chasing: 87430550 cycles.
Pointer Chasing: 87602395 cycles.
Pointer Chasing: 87790421 cycles.
Pointer Chasing: 87982954 cycles.
Pointer Chasing: 87895311 cycles.
Pointer Chasing: 87585690 cycles.
Pointer Chasing: 87830974 cycles.
Pointer Chasing: 87500512 cycles.
Pointer Chasing: 87578173 cycles.
Pointer Chasing: 87570384 cycles.
Pointer Chasing: 87566067 cycles.
Pointer Chasing: 87642425 cycles.
Pointer Chasing: 88090963 cycles.
Pointer Chasing: 87829788 cycles.
Pointer Chasing: 87658702 cycles.
Pointer Chasing: 87518468 cycles.
Pointer Chasing: 87497332 cycles.
Pointer Chasing: 87455117 cycles.
Pointer Chasing: 87399242 cycles.
Pointer Chasing: 87685818 cycles.
Pointer Chasing: 87536339 cycles.
Pointer Chasing: 87521225 cycles.
Pointer Chasing: 87417465 cycles.
Pointer Chasing: 87552121 cycles.
Pointer Chasing: 87587535 cycles.
Pointer Chasing: 87492557 cycles.
Pointer Chasing: 87449113 cycles.
Pointer Chasing: 87576074 cycles.
Pointer Chasing: 87457549 cycles.
Pointer Chasing: 87538366 cycles.
Pointer Chasing: 87517816 cycles.
Pointer Chasing: 87435745 cycles.
Pointer Chasing: 87464978 cycles.
Pointer Chasing: 87497919 cycles.
Pointer Chasing: 87453718 cycles.
