buffer_size 16384
Pin to CPU 0
Pointer Chasing: 14089653 cycles.
Pointer Chasing: 14133344 cycles.
Pointer Chasing: 14080470 cycles.
Pointer Chasing: 14075596 cycles.
Pointer Chasing: 13989734 cycles.
Pointer Chasing: 14096929 cycles.
Pointer Chasing: 13978813 cycles.
Pointer Chasing: 14334883 cycles.
Pointer Chasing: 14169394 cycles.
Pointer Chasing: 14281356 cycles.
Pointer Chasing: 14128582 cycles.
Pointer Chasing: 14320120 cycles.
Pointer Chasing: 14070454 cycles.
Pointer Chasing: 14127588 cycles.
Pointer Chasing: 13966756 cycles.
Pointer Chasing: 14089767 cycles.
Pointer Chasing: 14157217 cycles.
Pointer Chasing: 14104396 cycles.
Pointer Chasing: 14011740 cycles.
Pointer Chasing: 14060769 cycles.
Pointer Chasing: 14049892 cycles.
Pointer Chasing: 14188086 cycles.
Pointer Chasing: 13981038 cycles.
Pointer Chasing: 14230047 cycles.
Pointer Chasing: 14128513 cycles.
Pointer Chasing: 14074912 cycles.
Pointer Chasing: 14219147 cycles.
Pointer Chasing: 14139951 cycles.
Pointer Chasing: 14070286 cycles.
Pointer Chasing: 14034769 cycles.
Pointer Chasing: 14058442 cycles.
Pointer Chasing: 14047525 cycles.
Pointer Chasing: 14250533 cycles.
Pointer Chasing: 14034124 cycles.
Pointer Chasing: 14147675 cycles.
Pointer Chasing: 14062098 cycles.
Pointer Chasing: 14202307 cycles.
Pointer Chasing: 14156876 cycles.
Pointer Chasing: 14130773 cycles.
Pointer Chasing: 13969082 cycles.
Pointer Chasing: 14180082 cycles.
Pointer Chasing: 14061238 cycles.
Pointer Chasing: 14133610 cycles.
Pointer Chasing: 13981246 cycles.
Pointer Chasing: 14063660 cycles.
Pointer Chasing: 13972949 cycles.
Pointer Chasing: 14081036 cycles.
Pointer Chasing: 13971207 cycles.
Pointer Chasing: 14232761 cycles.
Pointer Chasing: 14059115 cycles.
Pointer Chasing: 14196717 cycles.
Pointer Chasing: 14142598 cycles.
Pointer Chasing: 14089067 cycles.
Pointer Chasing: 14134542 cycles.
Pointer Chasing: 13988826 cycles.
Pointer Chasing: 14140657 cycles.
Pointer Chasing: 14046229 cycles.
Pointer Chasing: 14085005 cycles.
Pointer Chasing: 14129884 cycles.
Pointer Chasing: 14315428 cycles.
Pointer Chasing: 13983200 cycles.
Pointer Chasing: 14054009 cycles.
Pointer Chasing: 13988198 cycles.
Pointer Chasing: 14261039 cycles.
Pointer Chasing: 14065467 cycles.
Pointer Chasing: 14169926 cycles.
Pointer Chasing: 13988333 cycles.
Pointer Chasing: 14147309 cycles.
Pointer Chasing: 14121160 cycles.
Pointer Chasing: 14196315 cycles.
Pointer Chasing: 14039680 cycles.
Pointer Chasing: 14129353 cycles.
Pointer Chasing: 14073428 cycles.
Pointer Chasing: 14227502 cycles.
Pointer Chasing: 14104143 cycles.
Pointer Chasing: 14207336 cycles.
Pointer Chasing: 14140136 cycles.
Pointer Chasing: 14066114 cycles.
Pointer Chasing: 14188564 cycles.
Pointer Chasing: 14038823 cycles.
Pointer Chasing: 14112614 cycles.
Pointer Chasing: 13989520 cycles.
Pointer Chasing: 14071736 cycles.
Pointer Chasing: 14067002 cycles.
Pointer Chasing: 14150644 cycles.
Pointer Chasing: 14075789 cycles.
Pointer Chasing: 14054273 cycles.
Pointer Chasing: 13978171 cycles.
Pointer Chasing: 14091381 cycles.
Pointer Chasing: 13975694 cycles.
Pointer Chasing: 14161549 cycles.
Pointer Chasing: 13975890 cycles.
Pointer Chasing: 14144132 cycles.
Pointer Chasing: 14033122 cycles.
Pointer Chasing: 14088426 cycles.
Pointer Chasing: 14036033 cycles.
Pointer Chasing: 14070626 cycles.
Pointer Chasing: 14075075 cycles.
Pointer Chasing: 14112657 cycles.
Pointer Chasing: 13996916 cycles.
Pointer Chasing: 14091354 cycles.
Pointer Chasing: 14070304 cycles.
Pointer Chasing: 14121514 cycles.
Pointer Chasing: 14047431 cycles.
Pointer Chasing: 13993916 cycles.
Pointer Chasing: 14139923 cycles.
Pointer Chasing: 14057012 cycles.
Pointer Chasing: 14077694 cycles.
Pointer Chasing: 13981401 cycles.
Pointer Chasing: 14238642 cycles.
Pointer Chasing: 14131426 cycles.
Pointer Chasing: 14275376 cycles.
Pointer Chasing: 14071939 cycles.
Pointer Chasing: 14146934 cycles.
Pointer Chasing: 13989079 cycles.
Pointer Chasing: 14199345 cycles.
Pointer Chasing: 14109839 cycles.
Pointer Chasing: 14177101 cycles.
Pointer Chasing: 14082532 cycles.
Pointer Chasing: 14082324 cycles.
Pointer Chasing: 14061626 cycles.
Pointer Chasing: 14165482 cycles.
Pointer Chasing: 14108234 cycles.
Pointer Chasing: 14154047 cycles.
Pointer Chasing: 13985711 cycles.
Pointer Chasing: 14194038 cycles.
Pointer Chasing: 14075454 cycles.
Pointer Chasing: 14194598 cycles.
Pointer Chasing: 14177646 cycles.
Pointer Chasing: 14042237 cycles.
Pointer Chasing: 14130145 cycles.
Pointer Chasing: 14063529 cycles.
Pointer Chasing: 14184339 cycles.
Pointer Chasing: 14054545 cycles.
Pointer Chasing: 14074740 cycles.
Pointer Chasing: 14055034 cycles.
Pointer Chasing: 14160129 cycles.
Pointer Chasing: 14059497 cycles.
Pointer Chasing: 14146337 cycles.
Pointer Chasing: 14055972 cycles.
Pointer Chasing: 14121847 cycles.
Pointer Chasing: 14009072 cycles.
Pointer Chasing: 14185494 cycles.
Pointer Chasing: 14024529 cycles.
Pointer Chasing: 14139430 cycles.
Pointer Chasing: 13998050 cycles.
Pointer Chasing: 14148945 cycles.
Pointer Chasing: 13976585 cycles.
Pointer Chasing: 14126413 cycles.
Pointer Chasing: 14004772 cycles.
Pointer Chasing: 14131731 cycles.
Pointer Chasing: 14019108 cycles.
Pointer Chasing: 14125654 cycles.
Pointer Chasing: 13968453 cycles.
Pointer Chasing: 14177438 cycles.
Pointer Chasing: 14091388 cycles.
Pointer Chasing: 13984731 cycles.
Pointer Chasing: 14047084 cycles.
Pointer Chasing: 14073634 cycles.
Pointer Chasing: 14142079 cycles.
Pointer Chasing: 13980085 cycles.
Pointer Chasing: 14054677 cycles.
Pointer Chasing: 14024509 cycles.
Pointer Chasing: 14116681 cycles.
Pointer Chasing: 14039204 cycles.
Pointer Chasing: 14057375 cycles.
Pointer Chasing: 13980482 cycles.
Pointer Chasing: 14057405 cycles.
Pointer Chasing: 14014111 cycles.
Pointer Chasing: 14252884 cycles.
Pointer Chasing: 13986865 cycles.
Pointer Chasing: 14060637 cycles.
Pointer Chasing: 13973136 cycles.
Pointer Chasing: 14146481 cycles.
Pointer Chasing: 14027951 cycles.
Pointer Chasing: 14161055 cycles.
Pointer Chasing: 13981239 cycles.
Pointer Chasing: 14063509 cycles.
Pointer Chasing: 14107502 cycles.
Pointer Chasing: 14092881 cycles.
Pointer Chasing: 14042975 cycles.
Pointer Chasing: 14103827 cycles.
Pointer Chasing: 14239053 cycles.
Pointer Chasing: 14066510 cycles.
Pointer Chasing: 14065095 cycles.
Pointer Chasing: 14041416 cycles.
Pointer Chasing: 14059520 cycles.
Pointer Chasing: 14013653 cycles.
Pointer Chasing: 14059789 cycles.
Pointer Chasing: 13978047 cycles.
Pointer Chasing: 14055751 cycles.
Pointer Chasing: 14038279 cycles.
Pointer Chasing: 14101752 cycles.
Pointer Chasing: 13977069 cycles.
Pointer Chasing: 14068660 cycles.
Pointer Chasing: 14080423 cycles.
Pointer Chasing: 14196729 cycles.
Pointer Chasing: 13982816 cycles.
Pointer Chasing: 14250299 cycles.
Pointer Chasing: 14005699 cycles.
Pointer Chasing: 14168402 cycles.
Pointer Chasing: 14054486 cycles.
Pointer Chasing: 14266724 cycles.
Pointer Chasing: 14142146 cycles.
Pointer Chasing: 14185517 cycles.
Pointer Chasing: 14096754 cycles.
Pointer Chasing: 14163334 cycles.
Pointer Chasing: 14160221 cycles.
Pointer Chasing: 14194938 cycles.
Pointer Chasing: 14098562 cycles.
Pointer Chasing: 14157529 cycles.
Pointer Chasing: 14120991 cycles.
Pointer Chasing: 14080008 cycles.
Pointer Chasing: 14067381 cycles.
Pointer Chasing: 13981101 cycles.
Pointer Chasing: 14050648 cycles.
Pointer Chasing: 13986374 cycles.
Pointer Chasing: 14126331 cycles.
Pointer Chasing: 14075384 cycles.
Pointer Chasing: 14209466 cycles.
Pointer Chasing: 13985899 cycles.
Pointer Chasing: 14056771 cycles.
Pointer Chasing: 14174084 cycles.
Pointer Chasing: 14207617 cycles.
Pointer Chasing: 13985386 cycles.
Pointer Chasing: 14084842 cycles.
Pointer Chasing: 13978685 cycles.
Pointer Chasing: 14087758 cycles.
Pointer Chasing: 14159147 cycles.
Pointer Chasing: 14123362 cycles.
Pointer Chasing: 13973835 cycles.
Pointer Chasing: 14069487 cycles.
Pointer Chasing: 14096882 cycles.
Pointer Chasing: 14327102 cycles.
Pointer Chasing: 14016030 cycles.
Pointer Chasing: 14100788 cycles.
Pointer Chasing: 14050570 cycles.
Pointer Chasing: 13979656 cycles.
buffer_size 73728
Pin to CPU 0
lfsr_bit 25
Pointer Chasing: 15330090 cycles.
Pointer Chasing: 15002464 cycles.
Pointer Chasing: 14922299 cycles.
Pointer Chasing: 15019048 cycles.
Pointer Chasing: 14934512 cycles.
Pointer Chasing: 15103498 cycles.
Pointer Chasing: 14875579 cycles.
Pointer Chasing: 15008373 cycles.
Pointer Chasing: 14845902 cycles.
Pointer Chasing: 15247128 cycles.
Pointer Chasing: 15044804 cycles.
Pointer Chasing: 15036886 cycles.
Pointer Chasing: 14950197 cycles.
Pointer Chasing: 14856229 cycles.
Pointer Chasing: 14968538 cycles.
Pointer Chasing: 15162590 cycles.
Pointer Chasing: 15085186 cycles.
Pointer Chasing: 14934108 cycles.
Pointer Chasing: 15096286 cycles.
Pointer Chasing: 14915046 cycles.
Pointer Chasing: 15123641 cycles.
Pointer Chasing: 14952861 cycles.
Pointer Chasing: 14838374 cycles.
Pointer Chasing: 14951463 cycles.
Pointer Chasing: 14919545 cycles.
Pointer Chasing: 15076283 cycles.
Pointer Chasing: 14845224 cycles.
Pointer Chasing: 14954347 cycles.
Pointer Chasing: 14943715 cycles.
Pointer Chasing: 15144293 cycles.
Pointer Chasing: 15142676 cycles.
Pointer Chasing: 14885530 cycles.
Pointer Chasing: 15041836 cycles.
Pointer Chasing: 14880104 cycles.
Pointer Chasing: 14915530 cycles.
Pointer Chasing: 15112944 cycles.
Pointer Chasing: 15043502 cycles.
Pointer Chasing: 14825790 cycles.
Pointer Chasing: 14956210 cycles.
Pointer Chasing: 14834949 cycles.
Pointer Chasing: 15151583 cycles.
Pointer Chasing: 14934633 cycles.
Pointer Chasing: 14873717 cycles.
Pointer Chasing: 14912569 cycles.
Pointer Chasing: 14885564 cycles.
Pointer Chasing: 15158367 cycles.
Pointer Chasing: 14837209 cycles.
Pointer Chasing: 15046584 cycles.
Pointer Chasing: 14962583 cycles.
Pointer Chasing: 15202102 cycles.
Pointer Chasing: 15068463 cycles.
Pointer Chasing: 14845956 cycles.
Pointer Chasing: 14934996 cycles.
Pointer Chasing: 14839890 cycles.
Pointer Chasing: 15039440 cycles.
Pointer Chasing: 15030435 cycles.
Pointer Chasing: 14999662 cycles.
Pointer Chasing: 14869041 cycles.
Pointer Chasing: 14966420 cycles.
Pointer Chasing: 15099973 cycles.
Pointer Chasing: 14856420 cycles.
Pointer Chasing: 14935742 cycles.
Pointer Chasing: 14838536 cycles.
Pointer Chasing: 14915409 cycles.
Pointer Chasing: 14940054 cycles.
Pointer Chasing: 14954573 cycles.
Pointer Chasing: 14827129 cycles.
Pointer Chasing: 15018605 cycles.
Pointer Chasing: 14834993 cycles.
Pointer Chasing: 15029030 cycles.
Pointer Chasing: 14917282 cycles.
Pointer Chasing: 14843028 cycles.
Pointer Chasing: 14919167 cycles.
Pointer Chasing: 14836030 cycles.
Pointer Chasing: 15135338 cycles.
Pointer Chasing: 14839557 cycles.
Pointer Chasing: 14926984 cycles.
Pointer Chasing: 14833130 cycles.
Pointer Chasing: 15120753 cycles.
Pointer Chasing: 15130102 cycles.
Pointer Chasing: 15026755 cycles.
Pointer Chasing: 15127213 cycles.
Pointer Chasing: 14926838 cycles.
Pointer Chasing: 15115150 cycles.
Pointer Chasing: 15147772 cycles.
Pointer Chasing: 15059914 cycles.
Pointer Chasing: 14909806 cycles.
Pointer Chasing: 15095196 cycles.
Pointer Chasing: 15046574 cycles.
Pointer Chasing: 15017899 cycles.
Pointer Chasing: 15064499 cycles.
Pointer Chasing: 14927515 cycles.
Pointer Chasing: 15010673 cycles.
Pointer Chasing: 14967118 cycles.
Pointer Chasing: 15082104 cycles.
Pointer Chasing: 14886242 cycles.
Pointer Chasing: 14970005 cycles.
Pointer Chasing: 14936147 cycles.
Pointer Chasing: 15089564 cycles.
Pointer Chasing: 15080152 cycles.
Pointer Chasing: 14926359 cycles.
Pointer Chasing: 15062249 cycles.
Pointer Chasing: 14849619 cycles.
Pointer Chasing: 15060763 cycles.
Pointer Chasing: 15012569 cycles.
Pointer Chasing: 15018865 cycles.
Pointer Chasing: 14931268 cycles.
Pointer Chasing: 15056670 cycles.
Pointer Chasing: 15011774 cycles.
Pointer Chasing: 15012336 cycles.
Pointer Chasing: 15107787 cycles.
Pointer Chasing: 15172939 cycles.
Pointer Chasing: 15512547 cycles.
Pointer Chasing: 15269352 cycles.
Pointer Chasing: 15133335 cycles.
Pointer Chasing: 14963428 cycles.
Pointer Chasing: 15119222 cycles.
Pointer Chasing: 15025420 cycles.
Pointer Chasing: 14842392 cycles.
Pointer Chasing: 15005773 cycles.
Pointer Chasing: 14871274 cycles.
Pointer Chasing: 15017404 cycles.
Pointer Chasing: 14867969 cycles.
Pointer Chasing: 14922851 cycles.
Pointer Chasing: 14933740 cycles.
Pointer Chasing: 14950692 cycles.
Pointer Chasing: 14993338 cycles.
Pointer Chasing: 14841227 cycles.
Pointer Chasing: 14943374 cycles.
Pointer Chasing: 14938065 cycles.
Pointer Chasing: 14932079 cycles.
Pointer Chasing: 15049287 cycles.
Pointer Chasing: 15089927 cycles.
Pointer Chasing: 14910822 cycles.
Pointer Chasing: 15058624 cycles.
Pointer Chasing: 15014999 cycles.
Pointer Chasing: 14982118 cycles.
Pointer Chasing: 15109345 cycles.
Pointer Chasing: 14967703 cycles.
Pointer Chasing: 15094054 cycles.
Pointer Chasing: 15003032 cycles.
Pointer Chasing: 14955947 cycles.
Pointer Chasing: 14972481 cycles.
Pointer Chasing: 15038694 cycles.
Pointer Chasing: 14974677 cycles.
Pointer Chasing: 15093244 cycles.
Pointer Chasing: 15042178 cycles.
Pointer Chasing: 14839377 cycles.
Pointer Chasing: 15093560 cycles.
Pointer Chasing: 15055359 cycles.
Pointer Chasing: 15049024 cycles.
Pointer Chasing: 14997869 cycles.
Pointer Chasing: 15021162 cycles.
Pointer Chasing: 14919397 cycles.
Pointer Chasing: 15101046 cycles.
Pointer Chasing: 15051313 cycles.
Pointer Chasing: 14984021 cycles.
Pointer Chasing: 15046575 cycles.
Pointer Chasing: 14918901 cycles.
Pointer Chasing: 15145810 cycles.
Pointer Chasing: 14876940 cycles.
Pointer Chasing: 14995664 cycles.
Pointer Chasing: 14929313 cycles.
Pointer Chasing: 15064822 cycles.
Pointer Chasing: 15175973 cycles.
Pointer Chasing: 14927362 cycles.
Pointer Chasing: 14995913 cycles.
Pointer Chasing: 14888083 cycles.
Pointer Chasing: 15253482 cycles.
Pointer Chasing: 14992280 cycles.
Pointer Chasing: 15053164 cycles.
Pointer Chasing: 14920642 cycles.
Pointer Chasing: 15067888 cycles.
Pointer Chasing: 15007313 cycles.
Pointer Chasing: 14933724 cycles.
Pointer Chasing: 15043652 cycles.
Pointer Chasing: 14932443 cycles.
Pointer Chasing: 14998166 cycles.
Pointer Chasing: 14952251 cycles.
Pointer Chasing: 15077685 cycles.
Pointer Chasing: 14837307 cycles.
Pointer Chasing: 15012622 cycles.
Pointer Chasing: 14919512 cycles.
Pointer Chasing: 15100288 cycles.
Pointer Chasing: 15171041 cycles.
Pointer Chasing: 15031389 cycles.
Pointer Chasing: 14995603 cycles.
Pointer Chasing: 14898980 cycles.
Pointer Chasing: 15014587 cycles.
Pointer Chasing: 14892170 cycles.
Pointer Chasing: 14965517 cycles.
Pointer Chasing: 14882599 cycles.
Pointer Chasing: 15029258 cycles.
Pointer Chasing: 15030077 cycles.
Pointer Chasing: 15007798 cycles.
Pointer Chasing: 15028113 cycles.
Pointer Chasing: 14988300 cycles.
Pointer Chasing: 15235316 cycles.
Pointer Chasing: 14937089 cycles.
Pointer Chasing: 15074063 cycles.
Pointer Chasing: 15025423 cycles.
Pointer Chasing: 15051709 cycles.
Pointer Chasing: 15075900 cycles.
Pointer Chasing: 14971314 cycles.
Pointer Chasing: 15131691 cycles.
Pointer Chasing: 14970056 cycles.
Pointer Chasing: 14999524 cycles.
Pointer Chasing: 14914646 cycles.
Pointer Chasing: 15031286 cycles.
Pointer Chasing: 15017896 cycles.
Pointer Chasing: 15043667 cycles.
Pointer Chasing: 15039004 cycles.
Pointer Chasing: 14843697 cycles.
Pointer Chasing: 14915763 cycles.
Pointer Chasing: 14947031 cycles.
Pointer Chasing: 15049221 cycles.
Pointer Chasing: 14954791 cycles.
Pointer Chasing: 15032422 cycles.
Pointer Chasing: 14919720 cycles.
Pointer Chasing: 15161423 cycles.
Pointer Chasing: 14933645 cycles.
Pointer Chasing: 15091275 cycles.
Pointer Chasing: 15023138 cycles.
Pointer Chasing: 14977169 cycles.
Pointer Chasing: 15129021 cycles.
Pointer Chasing: 14866670 cycles.
Pointer Chasing: 15154166 cycles.
Pointer Chasing: 14869370 cycles.
Pointer Chasing: 14983842 cycles.
Pointer Chasing: 15041115 cycles.
Pointer Chasing: 15078773 cycles.
Pointer Chasing: 14945514 cycles.
Pointer Chasing: 14855370 cycles.
Pointer Chasing: 14998140 cycles.
Pointer Chasing: 14959858 cycles.
Pointer Chasing: 15246662 cycles.
Pointer Chasing: 15037624 cycles.
Pointer Chasing: 15033396 cycles.
Pointer Chasing: 14859880 cycles.
Pointer Chasing: 15023468 cycles.
Pointer Chasing: 15002025 cycles.
Pointer Chasing: 14951529 cycles.
Pointer Chasing: 15027263 cycles.
Pointer Chasing: 15067265 cycles.
Pointer Chasing: 15278141 cycles.
Pointer Chasing: 15204465 cycles.
Pointer Chasing: 14978955 cycles.
Pointer Chasing: 14843433 cycles.
Pointer Chasing: 14912027 cycles.
Pointer Chasing: 14925432 cycles.
Pointer Chasing: 15018968 cycles.
Pointer Chasing: 14925864 cycles.
Pointer Chasing: 14836775 cycles.
Pointer Chasing: 15016361 cycles.
Pointer Chasing: 14872294 cycles.
Pointer Chasing: 14961826 cycles.
Pointer Chasing: 14958030 cycles.
Pointer Chasing: 14957456 cycles.
Pointer Chasing: 14873903 cycles.
Pointer Chasing: 15006627 cycles.
Pointer Chasing: 14998413 cycles.
Pointer Chasing: 14948164 cycles.
Pointer Chasing: 14972290 cycles.
Pointer Chasing: 15006086 cycles.
Pointer Chasing: 15192831 cycles.
Pointer Chasing: 14927641 cycles.
Pointer Chasing: 15003046 cycles.
Pointer Chasing: 14970306 cycles.
Pointer Chasing: 15076759 cycles.
Pointer Chasing: 14973459 cycles.
Pointer Chasing: 14832375 cycles.
Pointer Chasing: 15009728 cycles.
Pointer Chasing: 14912618 cycles.
Pointer Chasing: 15065894 cycles.
Pointer Chasing: 14831389 cycles.
Pointer Chasing: 15079205 cycles.
Pointer Chasing: 14902288 cycles.
Pointer Chasing: 15020724 cycles.
Pointer Chasing: 14936636 cycles.
Pointer Chasing: 14939230 cycles.
Pointer Chasing: 14976214 cycles.
Pointer Chasing: 14866124 cycles.
Pointer Chasing: 15043995 cycles.
Pointer Chasing: 15137190 cycles.
Pointer Chasing: 15046801 cycles.
Pointer Chasing: 14848074 cycles.
Pointer Chasing: 14971503 cycles.
Pointer Chasing: 15034507 cycles.
Pointer Chasing: 15001747 cycles.
Pointer Chasing: 15067481 cycles.
Pointer Chasing: 14882331 cycles.
Pointer Chasing: 14937475 cycles.
Pointer Chasing: 14883579 cycles.
Pointer Chasing: 15005173 cycles.
Pointer Chasing: 14889049 cycles.
Pointer Chasing: 14939468 cycles.
Pointer Chasing: 14826304 cycles.
Pointer Chasing: 15073210 cycles.
Pointer Chasing: 14976234 cycles.
Pointer Chasing: 14836980 cycles.
Pointer Chasing: 14935768 cycles.
Pointer Chasing: 14949887 cycles.
Pointer Chasing: 15241540 cycles.
Pointer Chasing: 14866399 cycles.
Pointer Chasing: 14968991 cycles.
Pointer Chasing: 14818887 cycles.
Pointer Chasing: 14938053 cycles.
Pointer Chasing: 15111258 cycles.
Pointer Chasing: 14964423 cycles.
Pointer Chasing: 14940223 cycles.
Pointer Chasing: 14957314 cycles.
Pointer Chasing: 14975920 cycles.
Pointer Chasing: 15071410 cycles.
Pointer Chasing: 15055617 cycles.
Pointer Chasing: 14835858 cycles.
Pointer Chasing: 14986705 cycles.
Pointer Chasing: 14829816 cycles.
Pointer Chasing: 15186546 cycles.
Pointer Chasing: 14981885 cycles.
Pointer Chasing: 14832062 cycles.
Pointer Chasing: 14961297 cycles.
Pointer Chasing: 14965353 cycles.
Pointer Chasing: 15201254 cycles.
Pointer Chasing: 14832260 cycles.
Pointer Chasing: 15097030 cycles.
Pointer Chasing: 15003056 cycles.
Pointer Chasing: 14947667 cycles.
Pointer Chasing: 15009022 cycles.
Pointer Chasing: 14954728 cycles.
Pointer Chasing: 15019901 cycles.
Pointer Chasing: 14989739 cycles.
Pointer Chasing: 15006734 cycles.
Pointer Chasing: 15056122 cycles.
Pointer Chasing: 15082549 cycles.
Pointer Chasing: 14823019 cycles.
Pointer Chasing: 14969532 cycles.
Pointer Chasing: 14825272 cycles.
Pointer Chasing: 15053081 cycles.
Pointer Chasing: 14949976 cycles.
Pointer Chasing: 14916201 cycles.
Pointer Chasing: 14950187 cycles.
Pointer Chasing: 14835582 cycles.
Pointer Chasing: 15012591 cycles.
Pointer Chasing: 14833888 cycles.
Pointer Chasing: 14981228 cycles.
Pointer Chasing: 14987574 cycles.
Pointer Chasing: 15085335 cycles.
Pointer Chasing: 15171712 cycles.
Pointer Chasing: 14868568 cycles.
Pointer Chasing: 14992082 cycles.
Pointer Chasing: 14970506 cycles.
Pointer Chasing: 15095183 cycles.
Pointer Chasing: 15055740 cycles.
Pointer Chasing: 15015282 cycles.
Pointer Chasing: 14891792 cycles.
Pointer Chasing: 15079937 cycles.
Pointer Chasing: 15135749 cycles.
Pointer Chasing: 14981236 cycles.
Pointer Chasing: 15065883 cycles.
Pointer Chasing: 14834444 cycles.
Pointer Chasing: 14948150 cycles.
Pointer Chasing: 14863150 cycles.
Pointer Chasing: 15003270 cycles.
Pointer Chasing: 14827584 cycles.
Pointer Chasing: 15004230 cycles.
Pointer Chasing: 14826226 cycles.
Pointer Chasing: 14974063 cycles.
Pointer Chasing: 15091916 cycles.
Pointer Chasing: 14860257 cycles.
Pointer Chasing: 14924840 cycles.
Pointer Chasing: 14850658 cycles.
Pointer Chasing: 15061597 cycles.
Pointer Chasing: 14904177 cycles.
Pointer Chasing: 14951167 cycles.
Pointer Chasing: 14820549 cycles.
Pointer Chasing: 14947252 cycles.
Pointer Chasing: 14946789 cycles.
Pointer Chasing: 14894272 cycles.
Pointer Chasing: 14918452 cycles.
Pointer Chasing: 14866539 cycles.
Pointer Chasing: 14949501 cycles.
Pointer Chasing: 14863403 cycles.
Pointer Chasing: 14965259 cycles.
Pointer Chasing: 14830451 cycles.
Pointer Chasing: 14920449 cycles.
Pointer Chasing: 15049083 cycles.
Pointer Chasing: 15330584 cycles.
Pointer Chasing: 15101507 cycles.
Pointer Chasing: 14867240 cycles.
Pointer Chasing: 15118435 cycles.
Pointer Chasing: 15015248 cycles.
Pointer Chasing: 15019405 cycles.
Pointer Chasing: 14892405 cycles.
Pointer Chasing: 14979895 cycles.
Pointer Chasing: 14952782 cycles.
Pointer Chasing: 15236563 cycles.
Pointer Chasing: 15148886 cycles.
Pointer Chasing: 14929065 cycles.
Pointer Chasing: 14925654 cycles.
Pointer Chasing: 14885930 cycles.
Pointer Chasing: 15011682 cycles.
Pointer Chasing: 14885214 cycles.
Pointer Chasing: 15059812 cycles.
Pointer Chasing: 14898999 cycles.
Pointer Chasing: 14996875 cycles.
Pointer Chasing: 15004747 cycles.
Pointer Chasing: 14888031 cycles.
Pointer Chasing: 15001475 cycles.
Pointer Chasing: 15086115 cycles.
Pointer Chasing: 15187276 cycles.
Pointer Chasing: 14920909 cycles.
Pointer Chasing: 15058497 cycles.
Pointer Chasing: 14896391 cycles.
Pointer Chasing: 15054255 cycles.
Pointer Chasing: 15000931 cycles.
Pointer Chasing: 15083572 cycles.
Pointer Chasing: 15041181 cycles.
Pointer Chasing: 14971143 cycles.
Pointer Chasing: 14966222 cycles.
Pointer Chasing: 14977362 cycles.
Pointer Chasing: 15141788 cycles.
Pointer Chasing: 15093096 cycles.
Pointer Chasing: 15184955 cycles.
Pointer Chasing: 15075819 cycles.
Pointer Chasing: 14892398 cycles.
Pointer Chasing: 14926617 cycles.
Pointer Chasing: 15001630 cycles.
Pointer Chasing: 15083682 cycles.
Pointer Chasing: 14963950 cycles.
Pointer Chasing: 15071570 cycles.
Pointer Chasing: 14903458 cycles.
Pointer Chasing: 15001419 cycles.
Pointer Chasing: 14881437 cycles.
Pointer Chasing: 14970985 cycles.
Pointer Chasing: 14918666 cycles.
Pointer Chasing: 14864331 cycles.
Pointer Chasing: 14912623 cycles.
Pointer Chasing: 14891365 cycles.
Pointer Chasing: 15090866 cycles.
Pointer Chasing: 14944188 cycles.
Pointer Chasing: 15068658 cycles.
Pointer Chasing: 14908852 cycles.
Pointer Chasing: 14990952 cycles.
Pointer Chasing: 15100272 cycles.
Pointer Chasing: 14849056 cycles.
Pointer Chasing: 15070578 cycles.
Pointer Chasing: 14962836 cycles.
Pointer Chasing: 15152386 cycles.
Pointer Chasing: 14948937 cycles.
Pointer Chasing: 15031792 cycles.
Pointer Chasing: 14881939 cycles.
Pointer Chasing: 14993069 cycles.
Pointer Chasing: 15066255 cycles.
Pointer Chasing: 15016462 cycles.
Pointer Chasing: 15017666 cycles.
Pointer Chasing: 14897058 cycles.
Pointer Chasing: 15057517 cycles.
Pointer Chasing: 15032428 cycles.
Pointer Chasing: 15035814 cycles.
Pointer Chasing: 14929214 cycles.
Pointer Chasing: 15016089 cycles.
Pointer Chasing: 14973656 cycles.
Pointer Chasing: 15292034 cycles.
Pointer Chasing: 14999564 cycles.
Pointer Chasing: 14989514 cycles.
Pointer Chasing: 15015275 cycles.
Pointer Chasing: 14933761 cycles.
Pointer Chasing: 14985795 cycles.
Pointer Chasing: 14920294 cycles.
Pointer Chasing: 14999740 cycles.
Pointer Chasing: 14879921 cycles.
Pointer Chasing: 15054722 cycles.
Pointer Chasing: 14956921 cycles.
Pointer Chasing: 14892427 cycles.
Pointer Chasing: 14947732 cycles.
Pointer Chasing: 14890678 cycles.
Pointer Chasing: 15066249 cycles.
Pointer Chasing: 14881543 cycles.
Pointer Chasing: 15044454 cycles.
Pointer Chasing: 14858750 cycles.
Pointer Chasing: 15025420 cycles.
Pointer Chasing: 15026285 cycles.
Pointer Chasing: 15015817 cycles.
Pointer Chasing: 14966289 cycles.
Pointer Chasing: 14836518 cycles.
Pointer Chasing: 14966043 cycles.
Pointer Chasing: 15012350 cycles.
Pointer Chasing: 14965765 cycles.
Pointer Chasing: 14828649 cycles.
Pointer Chasing: 14921332 cycles.
Pointer Chasing: 14869813 cycles.
Pointer Chasing: 15019369 cycles.
Pointer Chasing: 15020113 cycles.
Pointer Chasing: 14833449 cycles.
Pointer Chasing: 14953163 cycles.
Pointer Chasing: 14831352 cycles.
